Name,Action,ID,Location,Coords,XP,Level,Class,Text,Wowhead
[GA Alliance],,,,,,,,,
[N69-70Shadowmoon Valley],,,,,,,,,
[NX70-71a Howling Fjord],,,,,,,,,
#REF!,,,,,,,,#REF!,
#REF!,Text,,,,,,,#REF!,
,Text,,,,,,,,
Fly to Terokkar Forest and ride into Shadowmoon Valley,Text,,,,,,,Fly to Terokkar Forest and ride into Shadowmoon Valley,https://tbc.wowhead.com/quest=
Accept: [QA10562],Accept,10562,,,,,,,https://tbc.wowhead.com/quest=10562
Do: [QC10562],Do,10562,,,,,,,https://tbc.wowhead.com/quest=10562
TurnIn: [QT10562],TurnIn,10562,,,,,,,https://tbc.wowhead.com/quest=10562
Accept: [QA10563],Accept,10563,,,,,,,https://tbc.wowhead.com/quest=10563
Accept: [QA10569],Accept,10569,,,,,,,https://tbc.wowhead.com/quest=10569
"Get the [P] flightpath at: [G37.6, 55.4Shadowmoon Valley]",Flightpath,,Shadowmoon Valley,"37.6, 55.4",,,,,https://tbc.wowhead.com/quest=
Accept: [QA10642],Accept,10642,,,,,,,https://tbc.wowhead.com/quest=10642
"Set your [H] to Shadowmoon Valley at [G37.0, 58.2Shadowmoon Valley]",Hearthstone,,Shadowmoon Valley,"37.0, 58.2",,,,,https://tbc.wowhead.com/quest=
Accept: [QA10680],Accept,10680,,,,,,,https://tbc.wowhead.com/quest=10680
Accept: [QA10703],Accept,10703,,,,,,,https://tbc.wowhead.com/quest=10703
Accept: [QA10661],Accept,10661,,,,,,,https://tbc.wowhead.com/quest=10661
Do: [QC10703],Do,10703,,,,,,,https://tbc.wowhead.com/quest=10703
TurnIn: [QT10680],TurnIn,10680,,,,,,,https://tbc.wowhead.com/quest=10680
Accept: [QA10458],Accept,10458,,,,,,,https://tbc.wowhead.com/quest=10458
"The next quest requires usage of your totem,dont forget it :)",Text,,,,,,,"The next quest requires usage of your totem,dont forget it :)",https://tbc.wowhead.com/quest=
Do: [QC10458],Do,10458,,,,,,,https://tbc.wowhead.com/quest=10458
TurnIn: [QT10458],TurnIn,10458,,,,,,,https://tbc.wowhead.com/quest=10458
Accept: [QA10480],Accept,10480,,,,,,,https://tbc.wowhead.com/quest=10480
Do: [QC10642],Do,10642,,,,,,,https://tbc.wowhead.com/quest=10642
Do: [QC10661],Do,10661,,,,,,,https://tbc.wowhead.com/quest=10661
Do: [QC10480],Do,10480,,,,,,,https://tbc.wowhead.com/quest=10480
Do: [QC10569],Do,10569,,,,,,,https://tbc.wowhead.com/quest=10569
Do: [QC10703],Do,10703,,,,,,,https://tbc.wowhead.com/quest=10703
Do: [QC10661],Do,10661,,,,,,,https://tbc.wowhead.com/quest=10661
Do: [QC10642],Do,10642,,,,,,,https://tbc.wowhead.com/quest=10642
Do: [QC10563],Do,10563,,,,,,,https://tbc.wowhead.com/quest=10563
Use your [H] Hearthstone.,UseHearthstone,,,,,,,,https://tbc.wowhead.com/quest=
TurnIn: [QT10703],TurnIn,10703,,,,,,,https://tbc.wowhead.com/quest=10703
TurnIn: [QT10642],TurnIn,10642,,,,,,,https://tbc.wowhead.com/quest=10642
Accept: [QA10643],Accept,10643,,,,,,,https://tbc.wowhead.com/quest=10643
TurnIn: [QT10661],TurnIn,10661,,,,,,,https://tbc.wowhead.com/quest=10661
Accept: [QA10677],Accept,10677,,,,,,,https://tbc.wowhead.com/quest=10677
Do: [QC10643],Do,10643,,,,,,,https://tbc.wowhead.com/quest=10643
TurnIn: [QT10643],TurnIn,10643,,,,,,,https://tbc.wowhead.com/quest=10643
Accept: [QA10644],Accept,10644,,,,,,,https://tbc.wowhead.com/quest=10644
TurnIn: [QT10569],TurnIn,10569,,,,,,,https://tbc.wowhead.com/quest=10569
Accept: [QA10759],Accept,10759,,,,,,,https://tbc.wowhead.com/quest=10759
TurnIn: [QT10563],TurnIn,10563,,,,,,,https://tbc.wowhead.com/quest=10563
Accept: [QA10572],Accept,10572,,,,,,,https://tbc.wowhead.com/quest=10572
TurnIn: [QT10480],TurnIn,10480,,,,,,,https://tbc.wowhead.com/quest=10480
Accept: [QA10481],Accept,10481,,,,,,,https://tbc.wowhead.com/quest=10481
TurnIn: [QT10759],TurnIn,10759,,,,,,,https://tbc.wowhead.com/quest=10759
Accept: [QA10777],Accept,10777,,,,,,,https://tbc.wowhead.com/quest=10777
Do: [QC10777],Do,10777,,,,,,,https://tbc.wowhead.com/quest=10777
Do: [QC10677],Do,10677,,,,,,,https://tbc.wowhead.com/quest=10677
TurnIn: [QT10777],TurnIn,10777,,,,,,,https://tbc.wowhead.com/quest=10777
Accept: [QA10778],Accept,10778,,,,,,,https://tbc.wowhead.com/quest=10778
Do: [QC10572],Do,10572,,,,,,,https://tbc.wowhead.com/quest=10572
TurnIn: [QT10572],TurnIn,10572,,,,,,,https://tbc.wowhead.com/quest=10572
Accept: [QA10564],Accept,10564,,,,,,,https://tbc.wowhead.com/quest=10564
TurnIn: [QT10677],TurnIn,10677,,,,,,,https://tbc.wowhead.com/quest=10677
Accept: [QA10678],Accept,10678,,,,,,,https://tbc.wowhead.com/quest=10678
Do: [QC10564],Do,10564,,,,,,,https://tbc.wowhead.com/quest=10564
TurnIn: [QT10564],TurnIn,10564,,,,,,,https://tbc.wowhead.com/quest=10564
Accept: [QA10573],Accept,10573,,,,,,,https://tbc.wowhead.com/quest=10573
Do: [QC10778],Do,10778,,,,,,,https://tbc.wowhead.com/quest=10778
Do: [QC10481],Do,10481,,,,,,,https://tbc.wowhead.com/quest=10481
Accept: [QA10804],Accept,10804,,,,,,,https://tbc.wowhead.com/quest=10804
TurnIn: [QT10644],TurnIn,10644,,,,,,,https://tbc.wowhead.com/quest=10644
Do: [A Aldor][QC10678],AldorDo,10678,,,,,,,https://tbc.wowhead.com/quest=10678
"[A Aldor]Get the [P] flightpath at: [G63.2, 30.4Shadowmoon Valley]",Text,,Shadowmoon Valley,"63.2, 30.4",,,,"[A Aldor]Get the [P] flightpath at: [G63.2, 30.4Shadowmoon Valley]",https://tbc.wowhead.com/quest=
Accept: [A Aldor][QA10826],AldorAccept,10826,,,,,,,https://tbc.wowhead.com/quest=10826
