Name,Action,ID,Location,Coords,XP,Level,Class,Text,Wowhead
[GA Alliance],,,,,,,,,
[N77a Zul Drak - Alliance],,,,,,,,,
[NX77b Zul Drak - Alliance],,,,,,,,,
"[D This guide was written by TUGs and is totally free, but if you want to support my work use: https://www.youtube.com/user/HydroxXTV]",,,,,,,,,
"This guide was written by TUGs and is totally free, but if you want to support my work use: https://www.youtube.com/user/HydroxXTV",Text,,,,,,,,
I am marking EVERY Elite quest and dungeons as optional in this guide. Especially on release you should do them!!! You'll easily find groups for elite quests and dungeons.,Text,,,,,,,,
Accept: [QA12599],Accept,12599,,,,,,,https://wotlk.wowhead.com/quest=12599
Accept: [QA12799],Accept,12799,,,,,,,https://wotlk.wowhead.com/quest=12799
Accept: [QA12557],Accept,12557,,,,,,,https://wotlk.wowhead.com/quest=12557
"Do: [QC12557,1]",Do,"12557,1",,,,,,,"https://wotlk.wowhead.com/quest=12557,1"
"Do: [QC12557,2]",Do,"12557,2",,,,,,,"https://wotlk.wowhead.com/quest=12557,2"
"Do: [QC12557,3]",Do,"12557,3",,,,,,,"https://wotlk.wowhead.com/quest=12557,3"
Do: [QC12557],Do,12557,,,,,,,https://wotlk.wowhead.com/quest=12557
TurnIn: [QT12557],TurnIn,12557,,,,,,,https://wotlk.wowhead.com/quest=12557
Hint for the next quest: Kill the neutral ghosts only!,Text,,,,,,,Hint for the next quest: Kill the neutral ghosts only!,https://wotlk.wowhead.com/quest=
Do: [QC12799],Do,12799,,,,,,,https://wotlk.wowhead.com/quest=12799
TurnIn: [QT12799],TurnIn,12799,,,,,,,https://wotlk.wowhead.com/quest=12799
Accept: [QA12610],Accept,12610,,,,,,,https://wotlk.wowhead.com/quest=12610
Accept: [QA12609],Accept,12609,,,,,,,https://wotlk.wowhead.com/quest=12609
Do: [QC12610],Do,12610,,,,,,,https://wotlk.wowhead.com/quest=12610
Do: [QC12609],Do,12609,,,,,,,https://wotlk.wowhead.com/quest=12609
TurnIn: [QT12610],TurnIn,12610,,,,,,,https://wotlk.wowhead.com/quest=12610
TurnIn: [QT12609],TurnIn,12609,,,,,,,https://wotlk.wowhead.com/quest=12609
TurnIn: [QT12505],TurnIn,12505,,,,,,,https://wotlk.wowhead.com/quest=12505
Accept: [QA12504],Accept,12504,,,,,,,https://wotlk.wowhead.com/quest=12504
Accept: [QA12508],Accept,12508,,,,,,,https://wotlk.wowhead.com/quest=12508
Do: [QC12504],Do,12504,,,,,,,https://wotlk.wowhead.com/quest=12504
Do: [QC12508],Do,12508,,,,,,,https://wotlk.wowhead.com/quest=12508
You should have gotten a questitem "Strange Mojo". Accept it.,Text,,,,,,,You should have gotten a questitem "Strange Mojo". Accept it.,https://wotlk.wowhead.com/quest=
Accept: [QA12507],Accept,12507,,,,,,,https://wotlk.wowhead.com/quest=12507
Do: [QC12506],Do,12506,,,,,,,https://wotlk.wowhead.com/quest=12506
TurnIn: [QT12504],TurnIn,12504,,,,,,,https://wotlk.wowhead.com/quest=12504
TurnIn: [QT12508],TurnIn,12508,,,,,,,https://wotlk.wowhead.com/quest=12508
TurnIn: [QT12584],TurnIn,12584,,,,,,,https://wotlk.wowhead.com/quest=12584
TurnIn: [QT12507],TurnIn,12507,,,,,,,https://wotlk.wowhead.com/quest=12507
TurnIn: [QT12506],TurnIn,12506,,,,,,,https://wotlk.wowhead.com/quest=12506
Accept: [QA12510],Accept,12510,,,,,,,https://wotlk.wowhead.com/quest=12510
Accept: [QA12562],Accept,12562,,,,,,,https://wotlk.wowhead.com/quest=12562
Do: [QC12597],Do,12597,,,,,,,https://wotlk.wowhead.com/quest=12597
Do: [QC12510],Do,12510,,,,,,,https://wotlk.wowhead.com/quest=12510
Do: [QC12562],Do,12562,,,,,,,https://wotlk.wowhead.com/quest=12562
TurnIn: [QT12597],TurnIn,12597,,,,,,,https://wotlk.wowhead.com/quest=12597
TurnIn: [QT12510],TurnIn,12510,,,,,,,https://wotlk.wowhead.com/quest=12510
TurnIn: [QT12562],TurnIn,12562,,,,,,,https://wotlk.wowhead.com/quest=12562
Accept: [QA12527],Accept,12527,,,,,,,https://wotlk.wowhead.com/quest=12527
Accept: [QA12514],Accept,12514,,,,,,,https://wotlk.wowhead.com/quest=12514
Do: [QC12514],Do,12514,,,,,,Multiequest,https://wotlk.wowhead.com/quest=12514
Do: [QC12599],Do,12599,,,,,,,https://wotlk.wowhead.com/quest=12599
Do: [QC12527],Do,12527,,,,,,,https://wotlk.wowhead.com/quest=12527
TurnIn: [QT12599],TurnIn,12599,,,,,,,https://wotlk.wowhead.com/quest=12599
TurnIn: [QT12596],TurnIn,12596,,,,,,,https://wotlk.wowhead.com/quest=12596
Accept: [QA12516],Accept,12516,,,,,,,https://wotlk.wowhead.com/quest=12516
TurnIn: [QT12527],TurnIn,12527,,,,,,,https://wotlk.wowhead.com/quest=12527
Do: [QC12516],Do,12516,,,,,,,https://wotlk.wowhead.com/quest=12516
TurnIn: [QT12516],TurnIn,12516,,,,,,,https://wotlk.wowhead.com/quest=12516
Accept: [QA12623],Accept,12623,,,,,,,https://wotlk.wowhead.com/quest=12623
