Name,Action,ID,Location,Coords,XP,Level,Class,Text,Wowhead
[GA Alliance],,,,,,,,,
[N67-68Blade's Edge Mountains Part II],,,,,,,,,
[NX67-68Netherstorm I],,,,,,,,,
#REF!,,,,,,,,#REF!,
#REF!,Text,,,,,,,#REF!,
,Text,,,,,,,,
TurnIn: [QT10798],TurnIn,10798,,,,,,,https://tbc.wowhead.com/quest=10798
Accept: [QA10799],Accept,10799,,,,,,,https://tbc.wowhead.com/quest=10799
Do: [QC10799],Do,10799,,,,,,,https://tbc.wowhead.com/quest=10799
TurnIn: [QT10799],TurnIn,10799,,,,,,,https://tbc.wowhead.com/quest=10799
Accept: [QA10800],Accept,10800,,,,,,,https://tbc.wowhead.com/quest=10800
For the next quest use the sleeping powder...or Die :D,Text,,,,,,,For the next quest use the sleeping powder...or Die :D,https://tbc.wowhead.com/quest=
Do: [QC10800],Do,10800,,,,,,,https://tbc.wowhead.com/quest=10800
TurnIn: [QT10800],TurnIn,10800,,,,,,,https://tbc.wowhead.com/quest=10800
Accept: [QA10801],Accept,10801,,,,,,,https://tbc.wowhead.com/quest=10801
TurnIn: [QT10801],TurnIn,10801,,,,,,,https://tbc.wowhead.com/quest=10801
Accept: [QA10802],Accept,10802,,,,,,,https://tbc.wowhead.com/quest=10802
Accept: [QA10803],Accept,10803,,,,,,,https://tbc.wowhead.com/quest=10803
TurnIn: [QT10894],TurnIn,10894,,,,,,,https://tbc.wowhead.com/quest=10894
Accept: [QA10893],Accept,10893,,,,,,,https://tbc.wowhead.com/quest=10893
Do: [QC10893],Do,10893,,,,,,,https://tbc.wowhead.com/quest=10893
TurnIn: [QT10893],TurnIn,10893,,,,,,,https://tbc.wowhead.com/quest=10893
Accept: [QA10722],Accept,10722,,,,,,,https://tbc.wowhead.com/quest=10722
You need to kill the mobs with a pet and be close to them to get the "raven speech buff" for the next quest.,Text,,,,,,,You need to kill the mobs with a pet and be close to them to get the "raven speech buff" for the next quest.,https://tbc.wowhead.com/quest=
Do: [QC10607],Do,10607,,,,,,,https://tbc.wowhead.com/quest=10607
By now you shoudl have gotten a Drop-Quest "The Orb of Grishna"...accept it.,Text,,,,,,,By now you shoudl have gotten a Drop-Quest "The Orb of Grishna"...accept it.,https://tbc.wowhead.com/quest=
Accept: [QA10825],Accept,10825,,,,,,,https://tbc.wowhead.com/quest=10825
Do: [QC10803],Do,10803,,,,,,,https://tbc.wowhead.com/quest=10803
Do: [QC10802],Do,10802,,,,,,,https://tbc.wowhead.com/quest=10802
Do: [QC10722],Do,10722,,,,,,,https://tbc.wowhead.com/quest=10722
Do: [QC10747],Do,10747,,,,,,,https://tbc.wowhead.com/quest=10747
Put on your costume. (You should have gotten enough Costume Scraps by now),Text,,,,,,,Put on your costume. (You should have gotten enough Costume Scraps by now),https://tbc.wowhead.com/quest=
TurnIn: [QT10722],TurnIn,10722,,,,,,,https://tbc.wowhead.com/quest=10722
Use your [H] Hearthstone.,UseHearthstone,,,,,,,,https://tbc.wowhead.com/quest=
Fly to [F Evergrove],Fly,,Evergrove,,,,,,https://tbc.wowhead.com/quest=
TurnIn: [QT10747],TurnIn,10747,,,,,,,https://tbc.wowhead.com/quest=10747
TurnIn: [QT10722],TurnIn,10722,,,,,,,https://tbc.wowhead.com/quest=10722
Accept: [QA10748],Accept,10748,,,,,,,https://tbc.wowhead.com/quest=10748
TurnIn: [QT10825],TurnIn,10825,,,,,,,https://tbc.wowhead.com/quest=10825
Accept: [QA10829],Accept,10829,,,,,,,https://tbc.wowhead.com/quest=10829
TurnIn: [QT10607],TurnIn,10607,,,,,,,https://tbc.wowhead.com/quest=10607
TurnIn: [QT10802],TurnIn,10802,,,,,,,https://tbc.wowhead.com/quest=10802
Accept: [QA10818],Accept,10818,,,,,,,https://tbc.wowhead.com/quest=10818
TurnIn: [QT10803],TurnIn,10803,,,,,,,https://tbc.wowhead.com/quest=10803
TurnIn: [QT10829],TurnIn,10829,,,,,,,https://tbc.wowhead.com/quest=10829
Accept: [QA10830],Accept,10830,,,,,,,https://tbc.wowhead.com/quest=10830
Do: [QC10830],Do,10830,,,,,,,https://tbc.wowhead.com/quest=10830
TurnIn: [QT10830],TurnIn,10830,,,,,,,https://tbc.wowhead.com/quest=10830
Do: [QC10748],Do,10748,,,,,,,https://tbc.wowhead.com/quest=10748
Die on Purpose to get back to Sylvanaar...Or run there,Text,,,,,,,Die on Purpose to get back to Sylvanaar...Or run there,https://tbc.wowhead.com/quest=
TurnIn: [QT10748],TurnIn,10748,,,,,,,https://tbc.wowhead.com/quest=10748
TurnIn: [QT10818],TurnIn,10818,,,,,,,https://tbc.wowhead.com/quest=10818
Go to the Netherstorm now,Text,,,,,,,Go to the Netherstorm now,https://tbc.wowhead.com/quest=
