Name,Action,ID,Location,Coords,XP,Level,Class,Text,WowHead
[GA Alliance],,,,,,,,,
[N12-20Draenei],,,,,,,,,
"[NX18-20 DM,Redridge Mountains]",,,,,,,,,
"[D This guide was written by TUGs and is totally free, but if you want to support my work use: https://www.youtube.com/user/HydroxXTV]",,,,,,,,#REF!,
"This guide was written by TUGs and is totally free, but if you want to support my work use: https://www.youtube.com/user/HydroxXTV",,,,,,,,#REF!,
"Every Level you should grind 2-5 experience bars, this will make sure that this guide works properly!",,,,,,,,,
Accept: [QA9666],Accept,9666,,,,,,,https://tbc.wowhead.com/quest=9666
Accept: [QA9624],Accept,9624,,,,,,,https://tbc.wowhead.com/quest=9624
Do: [QC9634],Do,9634,,,,,,,https://tbc.wowhead.com/quest=9634
Do: [QC9624],Do,9624,,,,,,,https://tbc.wowhead.com/quest=9624
TurnIn: [QT9624],TurnIn,9624,,,,,,,https://tbc.wowhead.com/quest=9624
TurnIn: [QT9634],TurnIn,9634,,,,,,,https://tbc.wowhead.com/quest=9634
Accept: [QA9667],Accept,9667,,,,,,,https://tbc.wowhead.com/quest=9667
Do: [QC9667],Do,9667,,,,,,,https://tbc.wowhead.com/quest=9667
Do: [QC9666],Do,9666,,,,,,,https://tbc.wowhead.com/quest=9666
TurnIn: [QT9666],TurnIn,9666,,,,,,,https://tbc.wowhead.com/quest=9666
Accept: [QA9668],Accept,9668,,,,,,,https://tbc.wowhead.com/quest=9668
"Set your [H] to Bloodmyst Isle at [G55.8, 59.6Bloodmyst Isle]",Hearthstone,,Bloodmyst Isle,"55.8, 59.6",,,,,https://tbc.wowhead.com/quest=
Accept: [QA9603],Accept,9603,,,,,,,https://tbc.wowhead.com/quest=9603
Accept: [QA9567],Accept,9567,,,,,,,https://tbc.wowhead.com/quest=9567
Accept: [QA9629],Accept,9629,,,,,,,https://tbc.wowhead.com/quest=9629
TurnIn: [QT9668],TurnIn,9668,,,,,,,https://tbc.wowhead.com/quest=9668
Accept: [QA9693],Accept,9693,,,,,,,https://tbc.wowhead.com/quest=9693
Accept: [QA9581],Accept,9581,,,,,,,https://tbc.wowhead.com/quest=9581
TurnIn: [QT9693],TurnIn,9693,,,,,,,https://tbc.wowhead.com/quest=9693
Accept: [QA9694],Accept,9694,,,,,,,https://tbc.wowhead.com/quest=9694
Accept: [QA9641],Accept,9641,,,,,,,https://tbc.wowhead.com/quest=9641
TurnIn: [QT9667],TurnIn,9667,,,,,,,https://tbc.wowhead.com/quest=9667
Accept: [QA10063],Accept,10063,,,,,,,https://tbc.wowhead.com/quest=10063
Accept: [QA9648],Accept,9648,,,,,,,https://tbc.wowhead.com/quest=9648
"Get the [P] flightpath at: [G57.6, 54]",Flightpath,,,"57.6, 54",,,,,https://tbc.wowhead.com/quest=
TurnIn: [QT9603],TurnIn,9603,,,,,,,https://tbc.wowhead.com/quest=9603
Accept: [QA9604],Accept,9604,,,,,,,https://tbc.wowhead.com/quest=9604
Do: [QC9641],Do,9641,,,,,,,https://tbc.wowhead.com/quest=9641
Do: [QC9694],Do,9694,,,,,,,https://tbc.wowhead.com/quest=9694
TurnIn: [QT9694],TurnIn,9694,,,,,,,https://tbc.wowhead.com/quest=9694
"Run to [G38,81]",Run,,,"38,81",,,,,https://tbc.wowhead.com/quest=
Kill Tzerak and loot the QuestItem and accept it.,Text,,,,,,,Kill Tzerak and loot the QuestItem and accept it.,https://tbc.wowhead.com/quest=
Accept: [QA9594],Accept,9594,,,,,,,https://tbc.wowhead.com/quest=9594
Do: [QC9594],Do,9594,,,,,,,https://tbc.wowhead.com/quest=9594
Do: [QC9567],Do,9567,,,,,,,https://tbc.wowhead.com/quest=9567
"Only get fel cones and blood mushrooms here, pick up the other 2 mushrooms AFTER the crystal quest.",Text,,,,,,,"Only get fel cones and blood mushrooms here, pick up the other 2 mushrooms AFTER the crystal quest.",https://tbc.wowhead.com/quest=
Do: [QC9648],Do,9648,,,,,,,
Do: [QC9629],Do,9629,,,,,,,https://tbc.wowhead.com/quest=9629
Kill Cruelfin and accept the questdrop from him.,Text,,,,,,,Kill Cruelfin and accept the questdrop from him.,https://tbc.wowhead.com/quest=
Accept: [QA9576],Accept,9576,,,,,,,https://tbc.wowhead.com/quest=9576
Do: [QC9581],Do,9581,,,,,,,https://tbc.wowhead.com/quest=9581
TurnIn: [QT9641],TurnIn,9641,,,,,,,https://tbc.wowhead.com/quest=9641
Accept: [QA9779],Accept,9779,,,,,,,https://tbc.wowhead.com/quest=9779
TurnIn: [QT9648],TurnIn,9648,,,,,,,https://tbc.wowhead.com/quest=9648
Accept: [QA9643],Accept,9643,,,,,,,https://tbc.wowhead.com/quest=9643
Accept: [QA9580],Accept,9580,,,,,,,https://tbc.wowhead.com/quest=9580
TurnIn: [QT9567],TurnIn,9567,,,,,,,https://tbc.wowhead.com/quest=9567
TurnIn: [QT9594],TurnIn,9594,,,,,,,https://tbc.wowhead.com/quest=9594
Accept: [QA9569],Accept,9569,,,,,,,https://tbc.wowhead.com/quest=9569
Accept: [QA9646],Accept,9646,,,,,,,https://tbc.wowhead.com/quest=9646
TurnIn: [QT9576],TurnIn,9576,,,,,,,https://tbc.wowhead.com/quest=9576
TurnIn: [QT9629],TurnIn,9629,,,,,,,https://tbc.wowhead.com/quest=9629
Accept: [QA9574],Accept,9574,,,,,,,https://tbc.wowhead.com/quest=9574
TurnIn: [QT9581],TurnIn,9581,,,,,,,https://tbc.wowhead.com/quest=9581
Accept: [QA9620],Accept,9620,,,,,,,https://tbc.wowhead.com/quest=9620
Fly to [F Exodar],Fly,,Exodar,,,,,,https://tbc.wowhead.com/quest=
TurnIn: [QT9604],TurnIn,9604,,,,,,,https://tbc.wowhead.com/quest=9604
Accept: [QA9605],Accept,9605,,,,,,,https://tbc.wowhead.com/quest=9605
TurnIn: [QT9605],TurnIn,9605,,,,,,,
Accept: [QA9606],Accept,9606,,,,,,,https://tbc.wowhead.com/quest=9606
Fly to [F Bloodmyst Isle],Fly,,Bloodmyst Isle,,,,,,https://tbc.wowhead.com/quest=
TurnIn: [QT9606],TurnIn,9606,,,,,,,https://tbc.wowhead.com/quest=9606
Do: [QC9574],Do,9574,,,,,,,https://tbc.wowhead.com/quest=9574
TurnIn: [QT9620],TurnIn,9620,,,,,,,https://tbc.wowhead.com/quest=9620
Accept: [QA9628],Accept,9628,,,,,,,https://tbc.wowhead.com/quest=9628
Do: [QC9628],Do,9628,,,,,,,https://tbc.wowhead.com/quest=9628
TurnIn: [QT9574],TurnIn,9574,,,,,,,https://tbc.wowhead.com/quest=9574
TurnIn: [QT9628],TurnIn,9628,,,,,,,https://tbc.wowhead.com/quest=9628
Grind in this region till level [XP15 15],Grind,,this region,,,15,,,https://tbc.wowhead.com/quest=
Accept: [QA9584],Accept,9584,,,,,,,https://tbc.wowhead.com/quest=9584
Accept: [QA9578],Accept,9578,,,,,,,https://tbc.wowhead.com/quest=9578
Accept: [QA9409],Accept,9409,,,,,,,https://tbc.wowhead.com/quest=9409
TurnIn: [QT9409],TurnIn,9409,,,,,,,https://tbc.wowhead.com/quest=9409
