Name,Action,ID,Location,Coords,XP,Level,Class,Text,Wowhead
[GA Alliance],,,,,,,,,
[N76a2 Grizzly Hills - Alliance],,,,,,,,,
[NX76b1 Zul Drak - Alliance],,,,,,,,,
"[D This guide was written by TUGs and is totally free, but if you want to support my work use: https://www.youtube.com/user/HydroxXTV]",,,,,,,,,
"This guide was written by TUGs and is totally free, but if you want to support my work use: https://www.youtube.com/user/HydroxXTV",Text,,,,,,,,
I am marking EVERY Elite quest and dungeons as optional in this guide. Especially on release you should do them!!! You'll easily find groups for elite quests and dungeons.,Text,,,,,,,,
Do: [QC12116],Do,12116,,,,,,,https://wotlk.wowhead.com/quest=12116
Do: [QC12068],Do,12068,,,,,,,https://wotlk.wowhead.com/quest=12068
Accept: [QA12082],Accept,12082,,,,,,,https://wotlk.wowhead.com/quest=12082
Do: [QC12082],Do,12082,,,,,,,https://wotlk.wowhead.com/quest=12082
Do: [QC12114],Do,12114,,,,,,,https://wotlk.wowhead.com/quest=12114
Do: [QC12068],Do,12068,,,,,,,https://wotlk.wowhead.com/quest=12068
TurnIn: [QT12068],TurnIn,12068,,,,,,,https://wotlk.wowhead.com/quest=12068
TurnIn: [QT12082],TurnIn,12082,,,,,,,https://wotlk.wowhead.com/quest=12082
Accept: [QA12238],Accept,12238,,,,,,,https://wotlk.wowhead.com/quest=12238
TurnIn: [QT12116],TurnIn,12116,,,,,,,https://wotlk.wowhead.com/quest=12116
Accept: [QA12120],Accept,12120,,,,,,,https://wotlk.wowhead.com/quest=12120
TurnIn: [QT12113],TurnIn,12113,,,,,,,https://wotlk.wowhead.com/quest=12113
TurnIn: [QT12114],TurnIn,12114,,,,,,,https://wotlk.wowhead.com/quest=12114
Do: [QC12120],Do,12120,,,,,,,https://wotlk.wowhead.com/quest=12120
TurnIn: [QT12120],TurnIn,12120,,,,,,,https://wotlk.wowhead.com/quest=12120
Accept: [QA12121],Accept,12121,,,,,,,https://wotlk.wowhead.com/quest=12121
Do: [QC12121],Do,12121,,,,,,,https://wotlk.wowhead.com/quest=12121
TurnIn: [QT12121],TurnIn,12121,,,,,,,https://wotlk.wowhead.com/quest=12121
Accept: [QA12137],Accept,12137,,,,,,,https://wotlk.wowhead.com/quest=12137
Do: [QC12137],Do,12137,,,,,,,https://wotlk.wowhead.com/quest=12137
TurnIn: [QT12137],TurnIn,12137,,,,,,,https://wotlk.wowhead.com/quest=12137
