Name,Action,ID,Location,Coords,XP,Level,Class,Text,Wowhead
[GA Alliance],,,,,,,,,
[N76b3 Zul Drak - Alliance],,,,,,,,,
[NX77a Zul Drak - Alliance],,,,,,,,,
"[D This guide was written by TUGs and is totally free, but if you want to support my work use: https://www.youtube.com/user/HydroxXTV]",,,,,,,,,
"This guide was written by TUGs and is totally free, but if you want to support my work use: https://www.youtube.com/user/HydroxXTV",Text,,,,,,,,
I am marking EVERY Elite quest and dungeons as optional in this guide. Especially on release you should do them!!! You'll easily find groups for elite quests and dungeons.,Text,,,,,,,,
TurnIn: [QT12795],TurnIn,12795,,,,,,,https://wotlk.wowhead.com/quest=12795
Accept: [QA12503],Accept,12503,,,,,,,https://wotlk.wowhead.com/quest=12503
Accept: [QA12740],Accept,12740,,,,,,,https://wotlk.wowhead.com/quest=12740
Accept: [QA12565],Accept,12565,,,,,,,https://wotlk.wowhead.com/quest=12565
Do: [QC12503],Do,12503,,,,,,,https://wotlk.wowhead.com/quest=12503
TurnIn: [QT12740],TurnIn,12740,,,,,,,https://wotlk.wowhead.com/quest=12740
TurnIn: [QT12503],TurnIn,12503,,,,,,,https://wotlk.wowhead.com/quest=12503
TurnIn: [QT12740],TurnIn,12740,,,,,,,https://wotlk.wowhead.com/quest=12740
Accept: [QA12505],Accept,12505,,,,,,,https://wotlk.wowhead.com/quest=12505
Accept: [QA12596],Accept,12596,,,,,,,https://wotlk.wowhead.com/quest=12596
Accept: [QA12506],Accept,12506,,,,,,,https://wotlk.wowhead.com/quest=12506
Accept: [QA12597],Accept,12597,,,,,,,https://wotlk.wowhead.com/quest=12597
Accept: [QA12512],Accept,12512,,,,,,,https://wotlk.wowhead.com/quest=12512
Accept: [QA12598],Accept,12598,,,,,,,https://wotlk.wowhead.com/quest=12598
Do: [QC12598],Do,12598,,,,,,,https://wotlk.wowhead.com/quest=12598
"Do: [QC12512,1]",Do,"12512,1",,,,,,,"https://wotlk.wowhead.com/quest=12512,1"
"Do: [QC12512,3]",Do,"12512,3",,,,,,,"https://wotlk.wowhead.com/quest=12512,3"
"Do: [QC12512,2]",Do,"12512,2",,,,,,,"https://wotlk.wowhead.com/quest=12512,2"
TurnIn: [QT12512],TurnIn,12512,,,,,,,https://wotlk.wowhead.com/quest=12512
TurnIn: [QT12598],TurnIn,12598,,,,,,,https://wotlk.wowhead.com/quest=12598
Accept: [QA12606],Accept,12606,,,,,,,https://wotlk.wowhead.com/quest=12606
Accept: [QA12552],Accept,12552,,,,,,,https://wotlk.wowhead.com/quest=12552
Accept: [QA12553],Accept,12553,,,,,,,https://wotlk.wowhead.com/quest=12553
Do: [QC12606],Do,12606,,,,,,,https://wotlk.wowhead.com/quest=12606
Do: [QC12553],Do,12553,,,,,,,https://wotlk.wowhead.com/quest=12553
Do: [QC12552],Do,12552,,,,,,,https://wotlk.wowhead.com/quest=12552
TurnIn: [QT12606],TurnIn,12606,,,,,,,https://wotlk.wowhead.com/quest=12606
TurnIn: [QT12553],TurnIn,12553,,,,,,,https://wotlk.wowhead.com/quest=12553
TurnIn: [QT12552],TurnIn,12552,,,,,,,https://wotlk.wowhead.com/quest=12552
Accept: [QA12583],Accept,12583,,,,,,,https://wotlk.wowhead.com/quest=12583
Accept: [QA12554][O],AcceptOptional,12554,,,,,,,https://wotlk.wowhead.com/quest=12554
Accept: [QA12584],Accept,12584,,,,,,,https://wotlk.wowhead.com/quest=12584
Do: [QC12583],Do,12583,,,,,,,https://wotlk.wowhead.com/quest=12583
TurnIn: [QT12583],TurnIn,12583,,,,,,,https://wotlk.wowhead.com/quest=12583
Accept: [QA12555],Accept,12555,,,,,,,https://wotlk.wowhead.com/quest=12555
Do: [QC12555],Do,12555,,,,,,,https://wotlk.wowhead.com/quest=12555
Do: [QC12584],Do,12584,,,,,,,https://wotlk.wowhead.com/quest=12584
(Whenever you can)Do: [QC12554],DoOptional,12554,,,,,,,https://wotlk.wowhead.com/quest=12554
TurnIn: [QT12555],TurnIn,12555,,,,,,,https://wotlk.wowhead.com/quest=12555
TurnIn: [QT12554][O],TurnInOptional,12554,,,,,,,https://wotlk.wowhead.com/quest=12554
